date,season,home_team,away_team,pts_home,pts_away,home_team_wins
2015-04-03,2014,Memphis Grizzlies,Oklahoma City Thunder,100,92,TRUE
2015-04-03,2014,Minnesota Timberwolves,Orlando Magic,84,97,FALSE
2015-04-03,2014,San Antonio Spurs,Denver Nuggets,123,93,TRUE
2015-04-03,2014,Sacramento Kings,New Orleans Pelicans,95,101,FALSE
2015-04-03,2014,Los Angeles Lakers,Portland Trail Blazers,77,107,FALSE
2015-04-02,2014,Cleveland Cavaliers,Miami Heat,114,88,TRUE
2015-04-02,2014,Dallas Mavericks,Houston Rockets,101,108,FALSE
2015-04-02,2014,Golden State Warriors,Phoenix Suns,107,106,TRUE
2015-04-01,2014,Charlotte Hornets,Detroit Pistons,102,78,TRUE
2015-04-01,2014,Orlando Magic,San Antonio Spurs,91,103,FALSE
2015-04-01,2014,Washington Wizards,Philadelphia 76ers,106,93,TRUE
2015-04-01,2014,Boston Celtics,Indiana Pacers,100,87,TRUE
2015-04-01,2014,New York Knicks,Brooklyn Nets,98,100,FALSE
2015-04-01,2014,Houston Rockets,Sacramento Kings,115,111,TRUE
2015-04-01,2014,Milwaukee Bucks,Chicago Bulls,95,91,TRUE
2015-04-01,2014,Minnesota Timberwolves,Toronto Raptors,99,113,FALSE
2015-04-01,2014,Oklahoma City Thunder,Dallas Mavericks,131,135,FALSE
2015-04-01,2014,Utah Jazz,Denver Nuggets,98,84,TRUE
2015-04-01,2014,Portland Trail Blazers,Los Angeles Clippers,122,126,FALSE
2015-04-01,2014,Los Angeles Lakers,New Orleans Pelicans,92,113,FALSE
2015-03-31,2014,Brooklyn Nets,Indiana Pacers,111,106,TRUE
2015-03-31,2014,Detroit Pistons,Atlanta Hawks,105,95,TRUE
2015-03-31,2014,Miami Heat,San Antonio Spurs,81,95,FALSE
2015-03-31,2014,Los Angeles Clippers,Golden State Warriors,106,110,FALSE
2015-03-30,2014,Charlotte Hornets,Boston Celtics,104,116,FALSE
2015-03-30,2014,Philadelphia 76ers,Los Angeles Lakers,111,113,FALSE
2015-03-30,2014,Atlanta Hawks,Milwaukee Bucks,101,88,TRUE
2015-03-30,2014,Toronto Raptors,Houston Rockets,99,96,TRUE
2015-03-30,2014,Memphis Grizzlies,Sacramento Kings,97,83,TRUE
2015-03-30,2014,Minnesota Timberwolves,Utah Jazz,84,104,FALSE
2015-03-30,2014,Portland Trail Blazers,Phoenix Suns,109,86,TRUE
2015-03-29,2014,Washington Wizards,Houston Rockets,91,99,FALSE
2015-03-29,2014,Brooklyn Nets,Los Angeles Lakers,107,99,TRUE
2015-03-29,2014,New Orleans Pelicans,Minnesota Timberwolves,110,88,TRUE
2015-03-29,2014,Cleveland Cavaliers,Philadelphia 76ers,87,86,TRUE
2015-03-29,2014,Boston Celtics,Los Angeles Clippers,106,119,FALSE
2015-03-29,2014,Miami Heat,Detroit Pistons,109,102,TRUE
2015-03-29,2014,San Antonio Spurs,Memphis Grizzlies,103,89,TRUE
2015-03-29,2014,Indiana Pacers,Dallas Mavericks,104,99,TRUE
2015-03-29,2014,Phoenix Suns,Oklahoma City Thunder,97,109,FALSE
2015-03-28,2014,Charlotte Hornets,Atlanta Hawks,115,100,TRUE
2015-03-28,2014,Chicago Bulls,New York Knicks,111,80,TRUE
2015-03-28,2014,Milwaukee Bucks,Golden State Warriors,95,108,FALSE
2015-03-28,2014,Utah Jazz,Oklahoma City Thunder,94,89,TRUE
2015-03-28,2014,Portland Trail Blazers,Denver Nuggets,120,114,TRUE
2015-03-27,2014,Orlando Magic,Detroit Pistons,97,111,FALSE
2015-03-27,2014,Philadelphia 76ers,Los Angeles Clippers,98,119,FALSE
2015-03-27,2014,Washington Wizards,Charlotte Hornets,110,107,TRUE
2015-03-27,2014,Atlanta Hawks,Miami Heat,99,86,TRUE
2015-03-27,2014,Brooklyn Nets,Cleveland Cavaliers,106,98,TRUE
2015-03-27,2014,New York Knicks,Boston Celtics,92,96,FALSE
2015-03-27,2014,Toronto Raptors,Los Angeles Lakers,94,83,TRUE
2015-03-27,2014,Houston Rockets,Minnesota Timberwolves,120,110,TRUE
2015-03-27,2014,Memphis Grizzlies,Golden State Warriors,84,107,FALSE
2015-03-27,2014,New Orleans Pelicans,Sacramento Kings,102,88,TRUE
2015-03-27,2014,San Antonio Spurs,Dallas Mavericks,94,76,TRUE
2015-03-27,2014,Denver Nuggets,Utah Jazz,107,91,TRUE
2015-03-27,2014,Phoenix Suns,Portland Trail Blazers,81,87,FALSE
2015-03-26,2014,Milwaukee Bucks,Indiana Pacers,111,107,TRUE
2015-03-25,2014,Charlotte Hornets,Brooklyn Nets,88,91,FALSE
2015-03-25,2014,New York Knicks,Los Angeles Clippers,80,111,FALSE
2015-03-25,2014,Orlando Magic,Atlanta Hawks,83,95,FALSE
2015-03-25,2014,Washington Wizards,Indiana Pacers,101,103,FALSE
2015-03-25,2014,Toronto Raptors,Chicago Bulls,103,116,FALSE
2015-03-25,2014,Boston Celtics,Miami Heat,86,93,FALSE
2015-03-25,2014,Memphis Grizzlies,Cleveland Cavaliers,89,111,FALSE
2015-03-25,2014,Minnesota Timberwolves,Los Angeles Lakers,99,101,FALSE
2015-03-25,2014,New Orleans Pelicans,Houston Rockets,93,95,FALSE
2015-03-25,2014,Denver Nuggets,Philadelphia 76ers,85,99,FALSE
2015-03-25,2014,Utah Jazz,Portland Trail Blazers,89,92,FALSE
2015-03-25,2014,San Antonio Spurs,Oklahoma City Thunder,130,91,TRUE
2015-03-25,2014,Phoenix Suns,Sacramento Kings,99,108,FALSE
2015-03-24,2014,Detroit Pistons,Toronto Raptors,108,104,TRUE
2015-03-24,2014,Milwaukee Bucks,Miami Heat,89,88,TRUE
2015-03-24,2014,Oklahoma City Thunder,Los Angeles Lakers,127,117,TRUE
2015-03-24,2014,Dallas Mavericks,San Antonio Spurs,101,94,TRUE
2015-03-24,2014,Sacramento Kings,Philadelphia 76ers,107,106,TRUE
2015-03-24,2014,Portland Trail Blazers,Golden State Warriors,108,122,FALSE
2015-03-23,2014,Indiana Pacers,Houston Rockets,100,110,FALSE
2015-03-23,2014,Brooklyn Nets,Boston Celtics,91,110,FALSE
2015-03-23,2014,New York Knicks,Memphis Grizzlies,82,103,FALSE
2015-03-23,2014,Chicago Bulls,Charlotte Hornets,98,86,TRUE
2015-03-23,2014,Utah Jazz,Minnesota Timberwolves,104,106,FALSE
2015-03-23,2014,Golden State Warriors,Washington Wizards,107,76,TRUE
2015-03-22,2014,Milwaukee Bucks,Cleveland Cavaliers,90,108,FALSE
2015-03-22,2014,Oklahoma City Thunder,Miami Heat,93,75,TRUE
2015-03-22,2014,Atlanta Hawks,San Antonio Spurs,95,114,FALSE
2015-03-22,2014,Los Angeles Clippers,New Orleans Pelicans,107,100,TRUE
2015-03-22,2014,Toronto Raptors,New York Knicks,106,89,TRUE
2015-03-22,2014,Sacramento Kings,Washington Wizards,109,86,TRUE
2015-03-22,2014,Boston Celtics,Detroit Pistons,97,105,FALSE
2015-03-22,2014,Orlando Magic,Denver Nuggets,100,119,FALSE
2015-03-22,2014,Minnesota Timberwolves,Charlotte Hornets,98,109,FALSE
2015-03-22,2014,Phoenix Suns,Dallas Mavericks,98,92,TRUE
2015-03-22,2014,Los Angeles Lakers,Philadelphia 76ers,101,87,TRUE
2015-03-21,2014,Indiana Pacers,Brooklyn Nets,111,123,FALSE
2015-03-21,2014,Detroit Pistons,Chicago Bulls,107,91,TRUE
2015-03-21,2014,Houston Rockets,Phoenix Suns,102,117,FALSE
2015-03-21,2014,Memphis Grizzlies,Portland Trail Blazers,97,86,TRUE
2015-03-21,2014,Golden State Warriors,Utah Jazz,106,91,TRUE
2015-03-20,2014,Orlando Magic,Portland Trail Blazers,111,104,TRUE
2015-03-20,2014,Philadelphia 76ers,New York Knicks,97,81,TRUE
2015-03-20,2014,Brooklyn Nets,Milwaukee Bucks,129,127,TRUE
2015-03-20,2014,Cleveland Cavaliers,Indiana Pacers,95,92,TRUE
2015-03-20,2014,Miami Heat,Denver Nuggets,108,91,TRUE
2015-03-20,2014,Chicago Bulls,Toronto Raptors,108,92,TRUE
2015-03-20,2014,Oklahoma City Thunder,Atlanta Hawks,123,115,TRUE
2015-03-20,2014,Dallas Mavericks,Memphis Grizzlies,101,112,FALSE
2015-03-20,2014,San Antonio Spurs,Boston Celtics,101,89,TRUE
2015-03-20,2014,Sacramento Kings,Charlotte Hornets,101,91,TRUE
2015-03-20,2014,Golden State Warriors,New Orleans Pelicans,112,96,TRUE
2015-03-20,2014,Los Angeles Clippers,Washington Wizards,113,99,TRUE
2015-03-19,2014,New York Knicks,Minnesota Timberwolves,92,95,FALSE
2015-03-19,2014,Houston Rockets,Denver Nuggets,118,108,TRUE
2015-03-19,2014,Phoenix Suns,New Orleans Pelicans,74,72,TRUE
2015-03-19,2014,Los Angeles Lakers,Utah Jazz,73,80,FALSE
2015-03-18,2014,Cleveland Cavaliers,Brooklyn Nets,117,92,TRUE
2015-03-18,2014,Philadelphia 76ers,Detroit Pistons,94,83,TRUE
2015-03-18,2014,Miami Heat,Portland Trail Blazers,108,104,TRUE
2015-03-18,2014,Toronto Raptors,Minnesota Timberwolves,105,100,TRUE
2015-03-18,2014,Chicago Bulls,Indiana Pacers,103,86,TRUE
2015-03-18,2014,Milwaukee Bucks,San Antonio Spurs,103,114,FALSE
2015-03-18,2014,Oklahoma City Thunder,Boston Celtics,122,118,TRUE
2015-03-18,2014,Dallas Mavericks,Orlando Magic,107,102,TRUE
2015-03-18,2014,Sacramento Kings,Los Angeles Clippers,105,116,FALSE
2015-03-18,2014,Golden State Warriors,Atlanta Hawks,114,95,TRUE
2015-03-18,2014,Utah Jazz,Washington Wizards,84,88,FALSE
2015-03-17,2014,Detroit Pistons,Memphis Grizzlies,105,95,TRUE
2015-03-17,2014,New York Knicks,San Antonio Spurs,104,100,TRUE
2015-03-17,2014,Houston Rockets,Orlando Magic,107,94,TRUE
2015-03-17,2014,New Orleans Pelicans,Milwaukee Bucks,85,84,TRUE
2015-03-17,2014,Los Angeles Clippers,Charlotte Hornets,99,92,TRUE
2015-03-16,2014,Indiana Pacers,Toronto Raptors,98,117,FALSE
2015-03-16,2014,Washington Wizards,Portland Trail Blazers,105,97,TRUE
2015-03-16,2014,Boston Celtics,Philadelphia 76ers,108,89,TRUE
2015-03-16,2014,Memphis Grizzlies,Denver Nuggets,92,81,TRUE
2015-03-16,2014,Minnesota Timberwolves,Brooklyn Nets,106,122,FALSE
2015-03-16,2014,Miami Heat,Cleveland Cavaliers,106,92,TRUE
2015-03-16,2014,Dallas Mavericks,Oklahoma City Thunder,119,115,TRUE
2015-03-16,2014,Utah Jazz,Charlotte Hornets,94,66,TRUE
2015-03-16,2014,Sacramento Kings,Atlanta Hawks,103,110,FALSE
2015-03-16,2014,Golden State Warriors,Los Angeles Lakers,108,105,TRUE
2015-03-15,2014,Oklahoma City Thunder,Chicago Bulls,109,100,TRUE
2015-03-15,2014,Los Angeles Clippers,Houston Rockets,98,100,FALSE
2015-03-15,2014,New Orleans Pelicans,Denver Nuggets,111,118,FALSE
2015-03-15,2014,Orlando Magic,Cleveland Cavaliers,108,123,FALSE
2015-03-15,2014,San Antonio Spurs,Minnesota Timberwolves,123,97,TRUE
2015-03-15,2014,Toronto Raptors,Portland Trail Blazers,97,113,FALSE
2015-03-15,2014,Phoenix Suns,New York Knicks,102,89,TRUE
2015-03-15,2014,Los Angeles Lakers,Atlanta Hawks,86,91,FALSE
2015-03-14,2014,Indiana Pacers,Boston Celtics,89,93,FALSE
2015-03-14,2014,Washington Wizards,Sacramento Kings,113,97,TRUE
2015-03-14,2014,Philadelphia 76ers,Brooklyn Nets,87,94,FALSE
2015-03-14,2014,Memphis Grizzlies,Milwaukee Bucks,96,83,TRUE
2015-03-14,2014,Utah Jazz,Detroit Pistons,88,85,TRUE
2015-03-14,2014,Golden State Warriors,New York Knicks,125,94,TRUE
2015-03-13,2014,Charlotte Hornets,Chicago Bulls,101,91,TRUE
2015-03-13,2014,Philadelphia 76ers,Sacramento Kings,114,107,TRUE
2015-03-13,2014,Boston Celtics,Orlando Magic,95,88,TRUE
2015-03-13,2014,Toronto Raptors,Miami Heat,102,92,TRUE
2015-03-13,2014,Oklahoma City Thunder,Minnesota Timberwolves,113,99,TRUE
2015-03-13,2014,Dallas Mavericks,Los Angeles Clippers,129,99,TRUE
2015-03-13,2014,Denver Nuggets,Golden State Warriors,114,103,TRUE
2015-03-13,2014,Phoenix Suns,Atlanta Hawks,87,96,FALSE
2015-03-13,2014,Portland Trail Blazers,Detroit Pistons,118,99,TRUE
2015-03-12,2014,Indiana Pacers,Milwaukee Bucks,109,103,TRUE
2015-03-12,2014,Washington Wizards,Memphis Grizzlies,107,87,TRUE
2015-03-12,2014,Utah Jazz,Houston Rockets,109,91,TRUE
2015-03-12,2014,San Antonio Spurs,Cleveland Cavaliers,125,128,FALSE
2015-03-12,2014,Los Angeles Lakers,New York Knicks,94,101,FALSE
2015-03-11,2014,Charlotte Hornets,Sacramento Kings,106,113,FALSE
2015-03-11,2014,Philadelphia 76ers,Chicago Bulls,95,104,FALSE
2015-03-11,2014,Boston Celtics,Memphis Grizzlies,95,92,TRUE
2015-03-11,2014,Miami Heat,Brooklyn Nets,104,98,TRUE
2015-03-11,2014,Milwaukee Bucks,Orlando Magic,97,91,TRUE
2015-03-11,2014,Oklahoma City Thunder,Los Angeles Clippers,108,120,FALSE
2015-03-11,2014,Denver Nuggets,Atlanta Hawks,115,102,TRUE
2015-03-11,2014,Phoenix Suns,Minnesota Timberwolves,106,97,TRUE
2015-03-11,2014,Golden State Warriors,Detroit Pistons,105,98,TRUE
2015-03-11,2014,Portland Trail Blazers,Houston Rockets,105,100,TRUE
2015-03-10,2014,Indiana Pacers,Orlando Magic,118,86,TRUE
2015-03-10,2014,Brooklyn Nets,New Orleans Pelicans,91,111,FALSE
2015-03-10,2014,Dallas Mavericks,Cleveland Cavaliers,94,127,FALSE
2015-03-10,2014,San Antonio Spurs,Toronto Raptors,117,107,TRUE
2015-03-10,2014,Utah Jazz,New York Knicks,87,82,TRUE
2015-03-10,2014,Los Angeles Lakers,Detroit Pistons,93,85,TRUE
2015-03-09,2014,Charlotte Hornets,Washington Wizards,69,95,FALSE
2015-03-09,2014,Atlanta Hawks,Sacramento Kings,130,105,TRUE
2015-03-09,2014,Miami Heat,Boston Celtics,90,100,FALSE
2015-03-09,2014,Chicago Bulls,Memphis Grizzlies,91,101,FALSE
2015-03-09,2014,Milwaukee Bucks,New Orleans Pelicans,103,114,FALSE
2015-03-09,2014,Denver Nuggets,New York Knicks,106,78,TRUE
2015-03-09,2014,Phoenix Suns,Golden State Warriors,80,98,FALSE
2015-03-09,2014,Los Angeles Clippers,Minnesota Timberwolves,89,76,TRUE
2015-03-08,2014,San Antonio Spurs,Chicago Bulls,116,105,TRUE
2015-03-08,2014,Golden State Warriors,Los Angeles Clippers,106,98,TRUE
2015-03-08,2014,Brooklyn Nets,Utah Jazz,88,95,FALSE
2015-03-08,2014,Detroit Pistons,Charlotte Hornets,101,108,FALSE
2015-03-08,2014,Orlando Magic,Boston Celtics,103,98,TRUE
2015-03-08,2014,Oklahoma City Thunder,Toronto Raptors,108,104,TRUE
2015-03-08,2014,Los Angeles Lakers,Dallas Mavericks,93,100,FALSE
2015-03-07,2014,New Orleans Pelicans,Memphis Grizzlies,95,89,TRUE
2015-03-07,2014,Cleveland Cavaliers,Phoenix Suns,89,79,TRUE
2015-03-07,2014,Miami Heat,Sacramento Kings,114,109,TRUE
2015-03-07,2014,New York Knicks,Indiana Pacers,86,92,FALSE
2015-03-07,2014,Philadelphia 76ers,Atlanta Hawks,92,84,TRUE
2015-03-07,2014,Minnesota Timberwolves,Portland Trail Blazers,121,113,TRUE
2015-03-07,2014,Milwaukee Bucks,Washington Wizards,91,85,TRUE
2015-03-07,2014,Denver Nuggets,Houston Rockets,100,114,FALSE
2015-03-06,2014,Charlotte Hornets,Toronto Raptors,103,94,TRUE
2015-03-06,2014,Indiana Pacers,Chicago Bulls,98,84,TRUE
2015-03-06,2014,Orlando Magic,Sacramento Kings,119,114,TRUE
2015-03-06,2014,Philadelphia 76ers,Utah Jazz,83,89,FALSE
2015-03-06,2014,Washington Wizards,Miami Heat,99,97,TRUE
2015-03-06,2014,Atlanta Hawks,Cleveland Cavaliers,106,97,TRUE
2015-03-06,2014,Brooklyn Nets,Phoenix Suns,100,108,FALSE
2015-03-06,2014,Houston Rockets,Detroit Pistons,103,93,TRUE
2015-03-06,2014,Memphis Grizzlies,Los Angeles Lakers,97,90,TRUE
2015-03-06,2014,New Orleans Pelicans,Boston Celtics,98,104,FALSE
2015-03-06,2014,San Antonio Spurs,Denver Nuggets,120,111,TRUE
2015-03-06,2014,Golden State Warriors,Dallas Mavericks,104,89,TRUE
2015-03-05,2014,Chicago Bulls,Oklahoma City Thunder,108,105,TRUE
2015-03-05,2014,Portland Trail Blazers,Dallas Mavericks,94,75,TRUE
2015-03-04,2014,Indiana Pacers,New York Knicks,105,82,TRUE
2015-03-04,2014,Orlando Magic,Phoenix Suns,100,105,FALSE
2015-03-04,2014,Boston Celtics,Utah Jazz,85,84,TRUE
2015-03-04,2014,Brooklyn Nets,Charlotte Hornets,91,115,FALSE
2015-03-04,2014,Toronto Raptors,Cleveland Cavaliers,112,120,FALSE
2015-03-04,2014,Houston Rockets,Memphis Grizzlies,100,102,FALSE
2015-03-04,2014,Minnesota Timberwolves,Denver Nuggets,85,100,FALSE
2015-03-04,2014,New Orleans Pelicans,Detroit Pistons,88,85,TRUE
2015-03-04,2014,Oklahoma City Thunder,Philadelphia 76ers,123,118,TRUE
2015-03-04,2014,Miami Heat,Los Angeles Lakers,100,94,TRUE
2015-03-04,2014,San Antonio Spurs,Sacramento Kings,112,85,TRUE
2015-03-04,2014,Golden State Warriors,Milwaukee Bucks,102,93,TRUE
2015-03-04,2014,Los Angeles Clippers,Portland Trail Blazers,93,98,FALSE
2015-03-03,2014,New York Knicks,Sacramento Kings,86,124,FALSE
2015-03-03,2014,Charlotte Hornets,Los Angeles Lakers,104,103,TRUE
2015-03-03,2014,Cleveland Cavaliers,Boston Celtics,110,79,TRUE
2015-03-03,2014,Atlanta Hawks,Houston Rockets,104,96,TRUE
2015-03-03,2014,Chicago Bulls,Washington Wizards,97,92,TRUE
2015-03-03,2014,Memphis Grizzlies,Utah Jazz,82,93,FALSE
2015-03-03,2014,Denver Nuggets,Milwaukee Bucks,106,95,TRUE
2015-03-02,2014,Philadelphia 76ers,Toronto Raptors,103,114,FALSE
2015-03-02,2014,Brooklyn Nets,Golden State Warriors,110,108,TRUE
2015-03-02,2014,Miami Heat,Phoenix Suns,115,98,TRUE
2015-03-02,2014,Minnesota Timberwolves,Los Angeles Clippers,105,110,FALSE
2015-03-02,2014,Dallas Mavericks,New Orleans Pelicans,102,93,TRUE
2015-03-01,2014,Chicago Bulls,Los Angeles Clippers,86,96,FALSE
2015-03-01,2014,Houston Rockets,Cleveland Cavaliers,105,103,TRUE
2015-03-01,2014,Sacramento Kings,Portland Trail Blazers,99,110,FALSE
2015-03-01,2014,Boston Celtics,Golden State Warriors,101,106,FALSE
2015-03-01,2014,Indiana Pacers,Philadelphia 76ers,94,74,TRUE
2015-03-01,2014,Orlando Magic,Charlotte Hornets,83,98,FALSE
2015-03-01,2014,Los Angeles Lakers,Oklahoma City Thunder,101,108,FALSE
2015-03-01,2014,Denver Nuggets,New Orleans Pelicans,92,99,FALSE
2015-02-28,2014,Washington Wizards,Detroit Pistons,99,95,TRUE
2015-02-28,2014,Miami Heat,Atlanta Hawks,91,93,FALSE
2015-02-28,2014,New York Knicks,Toronto Raptors,103,98,TRUE
2015-02-28,2014,Minnesota Timberwolves,Memphis Grizzlies,97,101,FALSE
2015-02-28,2014,Dallas Mavericks,Brooklyn Nets,94,104,FALSE
2015-02-28,2014,Phoenix Suns,San Antonio Spurs,74,101,FALSE
2015-02-28,2014,Utah Jazz,Milwaukee Bucks,82,75,TRUE
2015-02-27,2014,Indiana Pacers,Cleveland Cavaliers,93,86,TRUE
2015-02-27,2014,Philadelphia 76ers,Washington Wizards,89,81,TRUE
2015-02-27,2014,Atlanta Hawks,Orlando Magic,95,88,TRUE
2015-02-27,2014,Boston Celtics,Charlotte Hornets,106,98,TRUE
2015-02-27,2014,Detroit Pistons,New York Knicks,115,121,FALSE
2015-02-27,2014,Toronto Raptors,Golden State Warriors,89,113,FALSE
2015-02-27,2014,Chicago Bulls,Minnesota Timberwolves,96,89,TRUE
2015-02-27,2014,Houston Rockets,Brooklyn Nets,102,98,TRUE
2015-02-27,2014,Memphis Grizzlies,Los Angeles Clippers,79,97,FALSE
2015-02-27,2014,New Orleans Pelicans,Miami Heat,104,102,TRUE
2015-02-27,2014,Denver Nuggets,Utah Jazz,82,104,FALSE
2015-02-27,2014,Sacramento Kings,San Antonio Spurs,96,107,FALSE
2015-02-27,2014,Los Angeles Lakers,Milwaukee Bucks,101,93,TRUE
2015-02-27,2014,Portland Trail Blazers,Oklahoma City Thunder,115,112,TRUE
2015-02-26,2014,Cleveland Cavaliers,Golden State Warriors,110,99,TRUE
2015-02-26,2014,Phoenix Suns,Oklahoma City Thunder,117,113,TRUE
2015-02-25,2014,Orlando Magic,Miami Heat,90,93,FALSE
2015-02-25,2014,Atlanta Hawks,Dallas Mavericks,104,87,TRUE
2015-02-25,2014,Boston Celtics,New York Knicks,115,94,TRUE
2015-02-25,2014,Chicago Bulls,Charlotte Hornets,86,98,FALSE
2015-02-25,2014,Houston Rockets,Los Angeles Clippers,110,105,TRUE
2015-02-25,2014,Milwaukee Bucks,Philadelphia 76ers,104,88,TRUE
2015-02-25,2014,Minnesota Timberwolves,Washington Wizards,97,77,TRUE
2015-02-25,2014,New Orleans Pelicans,Brooklyn Nets,102,96,TRUE
2015-02-25,2014,Denver Nuggets,Phoenix Suns,96,110,FALSE
2015-02-25,2014,Utah Jazz,Los Angeles Lakers,97,100,FALSE
2015-02-25,2014,Sacramento Kings,Memphis Grizzlies,102,90,TRUE
2015-02-25,2014,Portland Trail Blazers,San Antonio Spurs,111,95,TRUE
2015-02-24,2014,Washington Wizards,Golden State Warriors,107,114,FALSE
2015-02-24,2014,Detroit Pistons,Cleveland Cavaliers,93,102,FALSE
2015-02-24,2014,Oklahoma City Thunder,Indiana Pacers,105,92,TRUE
2015-02-24,2014,Dallas Mavericks,Toronto Raptors,99,92,TRUE
2015-02-23,2014,Miami Heat,Philadelphia 76ers,119,108,TRUE
2015-02-23,2014,Chicago Bulls,Milwaukee Bucks,87,71,TRUE
2015-02-23,2014,Houston Rockets,Minnesota Timberwolves,113,102,TRUE
2015-02-23,2014,New Orleans Pelicans,Toronto Raptors,100,97,TRUE
2015-02-23,2014,Denver Nuggets,Brooklyn Nets,82,110,FALSE
2015-02-23,2014,Phoenix Suns,Boston Celtics,110,115,FALSE
2015-02-23,2014,Utah Jazz,San Antonio Spurs,90,81,TRUE
2015-02-23,2014,Los Angeles Clippers,Memphis Grizzlies,87,90,FALSE
2015-02-22,2014,New York Knicks,Cleveland Cavaliers,83,101,FALSE
2015-02-22,2014,Milwaukee Bucks,Atlanta Hawks,86,97,FALSE
2015-02-22,2014,Detroit Pistons,Washington Wizards,106,89,TRUE
2015-02-22,2014,Indiana Pacers,Golden State Warriors,104,98,TRUE
2015-02-22,2014,Orlando Magic,Philadelphia 76ers,103,98,TRUE
2015-02-22,2014,Oklahoma City Thunder,Denver Nuggets,119,94,TRUE
2015-02-22,2014,Dallas Mavericks,Charlotte Hornets,92,81,TRUE
2015-02-22,2014,Portland Trail Blazers,Memphis Grizzlies,92,98,FALSE
2015-02-22,2014,Los Angeles Lakers,Boston Celtics,118,111,TRUE
2015-02-21,2014,Charlotte Hornets,Oklahoma City Thunder,103,110,FALSE
2015-02-21,2014,Miami Heat,New Orleans Pelicans,91,105,FALSE
2015-02-21,2014,Chicago Bulls,Phoenix Suns,112,107,TRUE
2015-02-21,2014,Houston Rockets,Toronto Raptors,98,76,TRUE
2015-02-21,2014,Los Angeles Clippers,Sacramento Kings,126,99,TRUE
2015-02-20,2014,Orlando Magic,New Orleans Pelicans,95,84,TRUE
2015-02-20,2014,Philadelphia 76ers,Indiana Pacers,95,106,FALSE
2015-02-20,2014,Atlanta Hawks,Toronto Raptors,80,105,FALSE
2015-02-20,2014,Detroit Pistons,Chicago Bulls,100,91,TRUE
2015-02-20,2014,New York Knicks,Miami Heat,87,111,FALSE
2015-02-20,2014,Minnesota Timberwolves,Phoenix Suns,111,109,TRUE
2015-02-20,2014,Washington Wizards,Cleveland Cavaliers,89,127,FALSE
2015-02-20,2014,Dallas Mavericks,Houston Rockets,111,100,TRUE
2015-02-20,2014,Milwaukee Bucks,Denver Nuggets,89,81,TRUE
2015-02-20,2014,Utah Jazz,Portland Trail Blazers,92,76,TRUE
2015-02-20,2014,Sacramento Kings,Boston Celtics,109,101,TRUE
2015-02-20,2014,Golden State Warriors,San Antonio Spurs,110,99,TRUE
2015-02-20,2014,Los Angeles Lakers,Brooklyn Nets,105,114,FALSE
2015-02-19,2014,Oklahoma City Thunder,Dallas Mavericks,104,89,TRUE
2015-02-19,2014,Los Angeles Clippers,San Antonio Spurs,119,115,TRUE
2015-02-12,2014,Chicago Bulls,Cleveland Cavaliers,113,98,TRUE
2015-02-11,2014,Orlando Magic,New York Knicks,89,83,TRUE
2015-02-11,2014,Boston Celtics,Atlanta Hawks,89,88,TRUE
2015-02-11,2014,Detroit Pistons,San Antonio Spurs,87,104,FALSE
2015-02-11,2014,Toronto Raptors,Washington Wizards,95,93,TRUE
2015-02-11,2014,Milwaukee Bucks,Sacramento Kings,111,103,TRUE
2015-02-11,2014,Minnesota Timberwolves,Golden State Warriors,91,94,FALSE
2015-02-11,2014,New Orleans Pelicans,Indiana Pacers,93,106,FALSE
2015-02-11,2014,Oklahoma City Thunder,Memphis Grizzlies,105,89,TRUE
2015-02-11,2014,Cleveland Cavaliers,Miami Heat,113,93,TRUE
2015-02-11,2014,Dallas Mavericks,Utah Jazz,87,82,TRUE
2015-02-11,2014,Portland Trail Blazers,Los Angeles Lakers,102,86,TRUE
2015-02-11,2014,Los Angeles Clippers,Houston Rockets,110,95,TRUE
2015-02-10,2014,Charlotte Hornets,Detroit Pistons,78,106,FALSE
2015-02-10,2014,Phoenix Suns,Houston Rockets,118,127,FALSE
2015-02-10,2014,Chicago Bulls,Sacramento Kings,104,86,TRUE
2015-02-10,2014,Memphis Grizzlies,Brooklyn Nets,95,86,TRUE
2015-02-10,2014,Los Angeles Lakers,Denver Nuggets,96,106,FALSE
2015-02-09,2014,Indiana Pacers,San Antonio Spurs,93,95,FALSE
2015-02-09,2014,Philadelphia 76ers,Golden State Warriors,84,89,FALSE
2015-02-09,2014,Washington Wizards,Orlando Magic,96,80,TRUE
2015-02-09,2014,Miami Heat,New York Knicks,109,95,TRUE
